time_period,time_identifier,level,country_code,country_name,school_type,characteristic_breakdown,characteristic_label,characteristic_2,headcount
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_African,Ethnicity,Total,109750
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_African,Ethnicity_gender,Male,53920
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Black_African,Ethnicity_gender,Female,55830
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_black_background,Ethnicity,Total,21130
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Male,10515
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minor_Any_other_black_background,Ethnicity_gender,Female,10615
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Chinese,Ethnicity,Total,12765
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Chinese,Ethnicity_gender,Male,6340
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Chinese,Ethnicity_gender,Female,6425
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity,Total,51400
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Male,26365
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Any_Other_Ethnic_Group,Ethnicity_gender,Female,25040
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minority_ethnic_group,Ethnicity,Total,885965
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Male,444485
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Minority_ethnic_group,Ethnicity_gender,Female,441480
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Unclassified,Ethnicity,Total,40410
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Unclassified,Ethnicity_gender,Male,20790
201516,,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_Major_Unclassified,Ethnicity_gender,Female,19620
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Nursery,NC_year,Total,3750
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Nursery,NC_year_gender,Male,1895
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Nursery,NC_year_gender,Female,1855
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Reception,NC_year,Total,8020
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Reception,NC_year_gender,Male,4170
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Reception,NC_year_gender,Female,3855
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_1,NC_year,Total,7050
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_1,NC_year_gender,Male,3525
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_1,NC_year_gender,Female,3520
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_2,NC_year,Total,5995
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_2,NC_year_gender,Male,2970
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_2,NC_year_gender,Female,3025
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_3,NC_year,Total,5835
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_3,NC_year_gender,Male,2900
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_3,NC_year_gender,Female,2930
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_4,NC_year,Total,5105
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_4,NC_year_gender,Male,2570
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_4,NC_year_gender,Female,2530
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_5,NC_year,Total,17430
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_5,NC_year_gender,Male,8775
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_5,NC_year_gender,Female,8655
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_6,NC_year,Total,19435
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_6,NC_year_gender,Male,9970
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_6,NC_year_gender,Female,9465
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_7,NC_year,Total,560765
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_7,NC_year_gender,Male,284880
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_7,NC_year_gender,Female,275885
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_8,NC_year,Total,544660
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_8,NC_year_gender,Male,276530
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_8,NC_year_gender,Female,268130
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_9,NC_year,Total,525155
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_9,NC_year_gender,Male,266430
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_9,NC_year_gender,Female,258725
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_10,NC_year,Total,529150
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_10,NC_year_gender,Male,267760
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_10,NC_year_gender,Female,261395
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_11,NC_year,Total,530025
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_11,NC_year_gender,Male,267960
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_11,NC_year_gender,Female,262060
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_12_and_above,NC_year,Total,430955
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_12_and_above,NC_year_gender,Male,204355
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_12_and_above,NC_year_gender,Female,226600
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Not_followed,NC_year,Total,95
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Not_followed,NC_year_gender,Male,65
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Not_followed,NC_year_gender,Female,30
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Unclassified,NC_year,Total,0
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Unclassified,NC_year_gender,Male,0
201516,,NATIONAL,E92000001,England,State-funded secondary,NC_Year_Unclassified,NC_year_gender,Female,0
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Eligible,Total,420515
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_NotEligible,FSM_Eligible,Total,2772900
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_Unclassified,FSM_Eligible,Total,0
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,790000
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_not_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,1968700
201516,,NATIONAL,E92000001,England,State-funded secondary,FSM_unclassified_in_last_6_years,FSM_eligible_in_last_6_years,Total,434720
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_provision_No_identified_SEN,SEN_provision,Total,2786985
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_provision_Statement_or_EHCP,SEN_provision,Total,55740
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_provision_SEN_Support,SEN_provision,Total,350695
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Autistic_spectrum_disorder,SEN_primary_need,Total,33595
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Hearing_impairment,SEN_primary_need,Total,9005
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Moderate_learning_difficulty,SEN_primary_need,Total,102440
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Multi-sensory_impairment,SEN_primary_need,Total,580
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_No_specialist_assessment,SEN_primary_need,Total,10445
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Other_difficulty/disability,SEN_primary_need,Total,27005
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Physical_disability,SEN_primary_need,Total,11615
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Profound_and_multiple_learning_difficulty,SEN_primary_need,Total,395
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Social_emotional_and_mental_health,SEN_primary_need,Total,75255
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Speech_language_and_communications_needs,SEN_primary_need,Total,41760
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Severe_learning_difficulty,SEN_primary_need,Total,2135
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Specific_learning_difficulty,SEN_primary_need,Total,86990
201516,,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need_Visual_impairment,SEN_primary_need,Total,5205
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_0_to_10pc_most_deprived,IDACI_decile,Total,249035
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_10_to_20pc,IDACI_decile,Total,273585
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_20_to_30pc,IDACI_decile,Total,313655
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_30_to_40pc,IDACI_decile,Total,330470
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_40_to_50pc,IDACI_decile,Total,335785
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_50_to_60pc,IDACI_decile,Total,337725
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_60_to_70pc,IDACI_decile,Total,307080
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_70_to_80pc,IDACI_decile,Total,335255
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_80_to_90pc,IDACI_decile,Total,374975
201516,,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile_90_to_100pc_least_deprived,IDACI_decile,Total,335850
201516,,NATIONAL,E92000001,England,Special,Total,Total,Total,107635
201516,,NATIONAL,E92000001,England,Special,Gender_male,Gender,Total,77400
201516,,NATIONAL,E92000001,England,Special,Gender_female,Gender,Total,30235
201516,,NATIONAL,E92000001,England,Special,Age_4_and_under,Age,Total,5925
201516,,NATIONAL,E92000001,England,Special,Age_4_and_under,Age_gender,Male,4125
201516,,NATIONAL,E92000001,England,Special,Age_4_and_under,Age_gender,Female,1800
201516,,NATIONAL,E92000001,England,Special,Age_5,Age,Total,4750
201516,,NATIONAL,E92000001,England,Special,Age_5,Age_gender,Male,3440
201516,,NATIONAL,E92000001,England,Special,Age_5,Age_gender,Female,1305
201516,,NATIONAL,E92000001,England,Special,Age_6,Age,Total,5305
201516,,NATIONAL,E92000001,England,Special,Age_6,Age_gender,Male,3900
201516,,NATIONAL,E92000001,England,Special,Age_6,Age_gender,Female,1405
201516,,NATIONAL,E92000001,England,Special,Age_7,Age,Total,5965
201516,,NATIONAL,E92000001,England,Special,Age_7,Age_gender,Male,4405
201516,,NATIONAL,E92000001,England,Special,Age_7,Age_gender,Female,1560
201516,,NATIONAL,E92000001,England,Special,Age_8,Age,Total,6180
201516,,NATIONAL,E92000001,England,Special,Age_8,Age_gender,Male,4570
201516,,NATIONAL,E92000001,England,Special,Age_8,Age_gender,Female,1615
201516,,NATIONAL,E92000001,England,Special,Age_9,Age,Total,6575
201516,,NATIONAL,E92000001,England,Special,Age_9,Age_gender,Male,4885
201516,,NATIONAL,E92000001,England,Special,Age_9,Age_gender,Female,1690
201516,,NATIONAL,E92000001,England,Special,Age_10,Age,Total,7115
201516,,NATIONAL,E92000001,England,Special,Age_10,Age_gender,Male,5270
201516,,NATIONAL,E92000001,England,Special,Age_10,Age_gender,Female,1840
201516,,NATIONAL,E92000001,England,Special,Age_11,Age,Total,9755
201516,,NATIONAL,E92000001,England,Special,Age_11,Age_gender,Male,7020
201516,,NATIONAL,E92000001,England,Special,Age_11,Age_gender,Female,2735
201516,,NATIONAL,E92000001,England,Special,Age_12,Age,Total,9960
201516,,NATIONAL,E92000001,England,Special,Age_12,Age_gender,Male,7280
201516,,NATIONAL,E92000001,England,Special,Age_12,Age_gender,Female,2680
201516,,NATIONAL,E92000001,England,Special,Age_13,Age,Total,10090
201516,,NATIONAL,E92000001,England,Special,Age_13,Age_gender,Male,7400
201516,,NATIONAL,E92000001,England,Special,Age_13,Age_gender,Female,2690
201516,,NATIONAL,E92000001,England,Special,Age_14,Age,Total,10430
201516,,NATIONAL,E92000001,England,Special,Age_14,Age_gender,Male,7570
201516,,NATIONAL,E92000001,England,Special,Age_14,Age_gender,Female,2860
201516,,NATIONAL,E92000001,England,Special,Age_15,Age,Total,10595
201516,,NATIONAL,E92000001,England,Special,Age_15,Age_gender,Male,7650
201516,,NATIONAL,E92000001,England,Special,Age_15,Age_gender,Female,2945
201516,,NATIONAL,E92000001,England,Special,Age_16,Age,Total,5905
201516,,NATIONAL,E92000001,England,Special,Age_16,Age_gender,Male,3905
201516,,NATIONAL,E92000001,England,Special,Age_16,Age_gender,Female,2000
201516,,NATIONAL,E92000001,England,Special,Age_17,Age,Total,5105
201516,,NATIONAL,E92000001,England,Special,Age_17,Age_gender,Male,3360
201516,,NATIONAL,E92000001,England,Special,Age_17,Age_gender,Female,1745
201516,,NATIONAL,E92000001,England,Special,Age_18,Age,Total,3895
201516,,NATIONAL,E92000001,England,Special,Age_18,Age_gender,Male,2565
201516,,NATIONAL,E92000001,England,Special,Age_18,Age_gender,Female,1330
201516,,NATIONAL,E92000001,England,Special,Age_19_and_over,Age,Total,95
201516,,NATIONAL,E92000001,England,Special,Age_19_and_over,Age_gender,Male,55
201516,,NATIONAL,E92000001,England,Special,Age_19_and_over,Age_gender,Female,40
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_White_Total,Ethnicity,Total,76950
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_White_Total,Ethnicity_gender,Male,55650
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_White_Total,Ethnicity_gender,Female,21300
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_British,Ethnicity,Total,72895
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_British,Ethnicity_gender,Male,52865
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_British,Ethnicity_gender,Female,20030
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Irish,Ethnicity,Total,275
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Irish,Ethnicity_gender,Male,195
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Irish,Ethnicity_gender,Female,80
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity,Total,110
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Male,75
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Traveller_of_Irish_heritage,Ethnicity_gender,Female,35
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Gypsy_Roma,Ethnicity,Total,325
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Male,240
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Gypsy_Roma,Ethnicity_gender,Female,90
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Any_other_white_background,Ethnicity,Total,3340
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Male,2280
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Any_other_white_background,Ethnicity_gender,Female,1065
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_Mixed_Total,Ethnicity,Total,5325
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Male,3950
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Major_Mixed_Total,Ethnicity_gender,Female,1370
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity,Total,1685
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Male,1285
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_Caribbean,Ethnicity_gender,Female,400
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_African,Ethnicity,Total,665
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Male,505
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Black_African,Ethnicity_gender,Female,155
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Asian,Ethnicity,Total,935
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Male,675
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_White_and_Asian,Ethnicity_gender,Female,260
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity,Total,2040
201516,,NATIONAL,E92000001,England,Special,Ethnicity_Minor_Any_other_Mixed_background,Ethnicity_gender,Male,1480
