year,level,country_code,country,school_type,characteristic_desc,characteristic_1,characteristic_2,headcount
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Male,6340
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Chinese,Female,6425
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minor_Any_Other_Ethnic_Group,Total,51400
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Male,26365
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minor_Any_Other_Ethnic_Group,Female,25040
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Minority_ethnic_pupil,Total,885965
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Male,444485
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Minority_ethnic_pupil,Female,441480
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity,Ethnicity_Unclassified,Total,40410
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Male,20790
201516,NATIONAL,E92000001,England,State-funded secondary,Ethnicity_gender,Ethnicity_Unclassified,Female,19620
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Nursery,Total,3750
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Male,1895
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Nursery,Female,1855
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Reception,Total,8020
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Male,4170
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Reception,Female,3855
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_1,Total,7050
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Male,3525
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_1,Female,3520
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_2,Total,5995
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Male,2970
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_2,Female,3025
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_3,Total,5835
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Male,2900
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_3,Female,2930
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_4,Total,5105
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Male,2570
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_4,Female,2530
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_5,Total,17430
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Male,8775
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_5,Female,8655
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_6,Total,19435
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Male,9970
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_6,Female,9465
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_7,Total,560765
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Male,284880
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_7,Female,275885
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_8,Total,544660
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Male,276530
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_8,Female,268130
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_9,Total,525155
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Male,266430
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_9,Female,258725
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_10,Total,529150
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Male,267760
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_10,Female,261395
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_11,Total,530025
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Male,267960
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_11,Female,262060
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_12_and_above,Total,430955
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Male,204355
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_12_and_above,Female,226600
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Not_followed,Total,95
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Male,65
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Not_followed,Female,30
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year,NC_Year_Unclassified,Total,0
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Male,0
201516,NATIONAL,E92000001,England,State-funded secondary,NC_year_gender,NC_Year_Unclassified,Female,0
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Eligible,Total,420515
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_NotEligible,Total,2772900
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_Eligible,FSM_Unclassified,Total,0
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_eligible_in_last_6_years,Total,790000
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_not_eligible_in_last_6_years,Total,1968700
201516,NATIONAL,E92000001,England,State-funded secondary,FSM_eligible_in_last_6_years,FSM_unclassified_in_last_6_years,Total,434720
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_Provision_No_SEN,Total,2786985
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_with_statement_EHC,Total,55740
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_provision,SEN_provision_SEN_without_statement,Total,350695
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Autistic_spectrum_disorder,Total,33595
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Hearing_impairment,Total,9005
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Moderate_learning_difficulty,Total,102440
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Multisensory_impairment,Total,580
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_No_specialist_assessment,Total,10445
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Other_difficulty_disability,Total,27005
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Physical_disability,Total,11615
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Profound_and_multiple_learning_difficulty,Total,395
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Social_emotional_and_mental_health,Total,75255
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Speech_language_and_communications_needs,Total,41760
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Severe_learning_difficulty,Total,2135
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Specific_learning_difficulty,Total,86990
201516,NATIONAL,E92000001,England,State-funded secondary,SEN_primary_need,SEN_primary_need_Visual_impairment,Total,5205
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_0_to_10pc_most_deprived,Total,249035
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_10_to_20pc,Total,273585
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_20_to_30pc,Total,313655
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_30_to_40pc,Total,330470
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_40_to_50pc,Total,335785
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_50_to_60pc,Total,337725
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_60_to_70pc,Total,307080
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_70_to_80pc,Total,335255
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_80_to_90pc,Total,374975
201516,NATIONAL,E92000001,England,State-funded secondary,IDACI_decile,IDACI_decile_90_to_100pc_least_deprived,Total,335850
201516,NATIONAL,E92000001,England,Special,Total,Total,Total,107635
201516,NATIONAL,E92000001,England,Special,Gender,Gender_male,Total,77400
201516,NATIONAL,E92000001,England,Special,Gender,Gender_female,Total,30235
201516,NATIONAL,E92000001,England,Special,Age,Age_4_and_under,Total,5925
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Male,4125
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_4_and_under,Female,1800
201516,NATIONAL,E92000001,England,Special,Age,Age_5,Total,4750
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Male,3440
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_5,Female,1305
201516,NATIONAL,E92000001,England,Special,Age,Age_6,Total,5305
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Male,3900
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_6,Female,1405
201516,NATIONAL,E92000001,England,Special,Age,Age_7,Total,5965
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Male,4405
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_7,Female,1560
201516,NATIONAL,E92000001,England,Special,Age,Age_8,Total,6180
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Male,4570
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_8,Female,1615
201516,NATIONAL,E92000001,England,Special,Age,Age_9,Total,6575
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Male,4885
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_9,Female,1690
201516,NATIONAL,E92000001,England,Special,Age,Age_10,Total,7115
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Male,5270
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_10,Female,1840
201516,NATIONAL,E92000001,England,Special,Age,Age_11,Total,9755
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Male,7020
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_11,Female,2735
201516,NATIONAL,E92000001,England,Special,Age,Age_12,Total,9960
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Male,7280
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_12,Female,2680
201516,NATIONAL,E92000001,England,Special,Age,Age_13,Total,10090
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Male,7400
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_13,Female,2690
201516,NATIONAL,E92000001,England,Special,Age,Age_14,Total,10430
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Male,7570
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_14,Female,2860
201516,NATIONAL,E92000001,England,Special,Age,Age_15,Total,10595
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Male,7650
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_15,Female,2945
201516,NATIONAL,E92000001,England,Special,Age,Age_16,Total,5905
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Male,3905
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_16,Female,2000
201516,NATIONAL,E92000001,England,Special,Age,Age_17,Total,5105
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Male,3360
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_17,Female,1745
201516,NATIONAL,E92000001,England,Special,Age,Age_18,Total,3895
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Male,2565
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_18,Female,1330
201516,NATIONAL,E92000001,England,Special,Age,Age_19_and_over,Total,95
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Male,55
201516,NATIONAL,E92000001,England,Special,Age_gender,Age_19_and_over,Female,40
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_White_Total,Total,76950
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Male,55650
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_White_Total,Female,21300
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_British,Total,72895
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Male,52865
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_British,Female,20030
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Irish,Total,275
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Male,195
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Irish,Female,80
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Traveller_of_Irish_heritage,Total,110
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Male,75
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Traveller_of_Irish_heritage,Female,35
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Gypsy_Roma,Total,325
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Male,240
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Gypsy_Roma,Female,90
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_white_background,Total,3340
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Male,2280
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_white_background,Female,1065
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Mixed_Total,Total,5325
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Male,3950
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Mixed_Total,Female,1370
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_Caribbean,Total,1685
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Male,1285
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_Caribbean,Female,400
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Black_African,Total,665
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Male,505
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Black_African,Female,155
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_White_and_Asian,Total,935
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Male,675
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_White_and_Asian,Female,260
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Any_other_Mixed_background,Total,2040
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Male,1480
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Any_other_Mixed_background,Female,560
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Major_Asian_Total,Total,9470
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Male,6330
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Major_Asian_Total,Female,3140
201516,NATIONAL,E92000001,England,Special,Ethnicity,Ethnicity_Minor_Indian,Total,1745
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Male,1220
201516,NATIONAL,E92000001,England,Special,Ethnicity_gender,Ethnicity_Minor_Indian,Female,525
